val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.007116856942170681,834398.2087617215,0.02204396155045693,1444154.97284465
0.005838491506363079,534490.2329400672,0.013625389865363937,1131104.051631567
0.006850473169297048,731999.9989285109,0.010868976743196148,1116831.7996012273
0.0059871503090149205,706844.3518460839,0.009326500297939203,1145149.7141071807
0.00387964432833192,527712.4099371996,0.008028360943657806,1091135.5154993557
0.00496308585454111,688157.4356259404,0.007317668386925775,1078033.8365143044
0.004637260141290162,492656.3852421894,0.0065198445739785595,1095298.8530856874
0.004566443826176345,653956.7335472871,0.006131438715271203,1163770.537551696
0.007983623893006579,414961.1283374847,0.005671698630125408,1096555.0399468525
0.003841535371538567,553327.4283884276,0.005420409786817898,1090802.976553102
0.005333027631913906,478518.9751843031,0.004983377508504922,1106103.0072520825
0.00418614145385387,611664.3685267621,0.004671437309897808,1127250.5648746646
0.004655138881412469,480193.16844422754,0.004566089134349163,1096307.5569052969
0.0040679576527540414,634058.7869994646,0.004459253424801022,1102112.7268610722
0.003630495193314225,586895.5657233079,0.004151088894311204,1084746.9576032744
0.0054824188590322535,447028.9873871116,0.004264614377956254,1111082.463179064
0.004638348848855196,468361.0020467946,0.004147462573643011,1108383.881641478
0.0037672373719803256,564597.9966249336,0.004003956047705857,1078955.766690159
0.004459847563992785,454059.2261088762,0.004004988017525658,1059116.9992970473
0.003631508312437436,542573.1501122242,0.0039034618971398078,1053938.5801750605
0.005162790104388782,641222.7625586424,0.0037731538342693485,1072697.3066990275
0.005836071510473159,431383.481058112,0.00381700976100941,1076464.0954933076
0.0040393772767323925,573134.6411962291,0.003936432065240231,1081228.1030203754
0.006660530435292208,435478.14521482936,0.003768678086035582,1077511.6727420182
0.004466356025492981,484427.4670467006,0.0037922317895993413,1089433.945757501
0.006693877017624182,633080.229838391,0.003825098570346473,1081108.7040285263
0.004624296772534569,433843.6735801129,0.003742456611762025,1054339.8725651458
0.004095127170977931,549537.2338539447,0.0037553688537060137,1073982.838932713
0.005160885328081707,414722.8132393878,0.0037133346419467267,1051600.2932154497
0.004715999543615692,615375.4843283311,0.0036654344329004546,1084716.9181832408
0.003855652868474921,479591.4976898953,0.003692524583437985,1044177.5737242918
0.00496095278485757,577026.9652644012,0.0036871326894286167,1042099.7032844415
0.004335922376600092,455995.383024519,0.0036351473696799165,1060649.0633208125
0.0036776881532858655,509605.6969615949,0.0035907240158104033,1045517.9424140214
0.004040227616866475,546439.5474187231,0.0037625935651272174,1081563.4077896082
0.004242268282263721,450560.97529447544,0.0036390788018344396,1034148.5573083381
0.0037143176370374943,513530.19172366644,0.0037036695699375795,1056352.875402663
0.004775832066188824,557525.5739262427,0.0036571204272962837,1063561.5226147687
0.007518002409615833,654968.7370304178,0.0036235937072211003,1059423.9746644683
0.005318650042369655,409968.96086106205,0.003733799187803125,1050422.1780782896
0.0037839632604944624,495678.1747015728,0.003535746336600418,1046959.0587376293
0.0046688422786596165,423654.06381567556,0.0037676341369389053,1059703.6192812412
0.004645073698999816,539593.1333602451,0.0036311072170599756,1052891.9006850498
0.0050274368558820655,397773.1719847642,0.0037719806445291244,1067629.1670596662
0.005017986128989019,562048.3687531844,0.0036402734480125,1075877.0550299734
0.0060455099715759604,365804.4515453029,0.0036273534037172795,1051082.481426296
0.004009083618816986,455826.32344936836,0.003625780480902597,1028913.7593959431
0.006268660908722632,609835.9406677525,0.003689865219709744,1038325.1386442869
0.00393759307091378,544105.712921016,0.00373747450894261,1051465.825287439
0.005794363156029234,385212.53180239786,0.003600716587851744,1082109.164071943
0.0043370454024429725,434061.5588786935,0.0036576658029513188,1061416.0343424377
0.004876934236993915,549938.1590226978,0.0036787786047501737,1053840.1292460025
0.003936021509889334,523655.8304430811,0.003617109630862812,1046116.4883181944
0.004150089662888639,424581.3821779334,0.003742062047303441,1068937.4530141219
0.0044470168074733606,422181.57485532213,0.003599881043724985,1051663.8400345326
0.005340394945452906,413690.2227045317,0.0036547109870666483,1044472.3217521943
0.004103002100074728,540373.7845172773,0.0037946246789925427,1029510.878634798
0.008465054464149257,331868.447761911,0.003627544943557446,1028725.8011103986
0.004712131654404666,540899.1492454782,0.003619554405919759,1046065.4416097398
0.0036581230053605693,487328.45311693416,0.0036054932721048955,1022838.9891505451
0.0038540447343916586,448986.6350587915,0.0036397432783865425,1059353.591065782
0.005378757629040586,383703.99724657857,0.003600838406303202,1018573.0081317653
0.004320404300513066,519328.1463937454,0.003575099057416959,1037404.7541275796
0.004973174119687871,392624.1614334163,0.003654795650796718,1043099.1779781627
0.004106608534858347,525094.2021387611,0.0036845598307000587,1054184.721919357
0.0038480190901209344,494789.8091952566,0.0036148950563048023,1057709.7382419081
0.005312925021353793,379215.00024707365,0.0037288182764033595,1045143.3107217664
0.003854275210089214,432847.4841436172,0.0036400871500036265,1041434.5961147372
0.003784916323164235,506940.0325968435,0.003672967536307602,1064935.2091375953
0.0037179099250951404,463863.51048459066,0.003577730058277228,1043184.0933783924
0.005943631165121731,596809.9404046999,0.003537219146109489,1027705.5010343032
0.004157741748018177,420819.5576991991,0.003680843729076974,1044032.6135393919
0.004604033002676762,529051.5082143809,0.003650429083640317,1036472.9755145204
0.004728573843308254,402334.96788477513,0.003679277464882078,1037935.9974138889
0.005615206563193138,384558.7850353123,0.0035912059612168245,1019445.2396049188
0.004662347850933227,544097.8476204643,0.0035943386417600404,1063162.4136804773
0.004155187368887377,412605.79005130316,0.003688088257303349,1060518.5172572576
0.0060554897941188625,585079.7259393339,0.0036363664433270333,1071946.5100308263
0.007008179971091534,600092.159403144,0.0036319940618003707,1043037.7423830708
0.004635175366116607,533767.1965449593,0.003714353991560189,1056772.770178105
0.00444897016173642,513609.5185106024,0.0035683051014251737,1050929.2568584103
0.005266492220933295,390545.7605939708,0.003662844157990921,1045164.3889174606
0.0037511857546166914,497245.13968407264,0.0035931453041463013,1049741.5500546228
0.004226892658038325,408804.7356505863,0.003666447104033397,1043185.9983417557
0.004179877412315774,502143.36018433777,0.0035948857038943884,1026771.3827897772
0.008376528059283711,353170.3315833941,0.003516851022660014,1026903.8365609713
0.004206420597993264,545441.5225596722,0.003647439299622573,1031268.9300720509
0.005509628799213288,382175.4577491987,0.003698257661188941,1017078.0030328002
0.003738794271201236,478268.97098709736,0.003642890059938991,1021796.0999967938
0.004019209784743306,432181.50641829363,0.003575076767389315,1016254.8354768436
0.0049769841070613,554167.58834759,0.0036548780869827212,1042457.7034878738
0.005699648653973295,385076.9490428113,0.0036610130319394262,1034116.6789875509
0.0047911493985719755,547497.383004075,0.0035711488285921065,1018068.320905429
0.004904810294457786,391900.9536598411,0.003697413304394268,1049055.6691435517
0.004295490692780957,500414.4333279673,0.003646876610680876,1052176.3047372242
0.0036842283394264413,448335.4288573669,0.0035584714209817977,1026891.9099039087
0.004216801481709328,499865.90413317474,0.003647955128900617,1035308.0125970165
0.004410951229950383,529544.2580307911,0.0035099591230636977,1029507.3050692566
0.005062424096127533,385782.8651904951,0.0037054713955710092,1072423.803635401
0.004004995956658908,501938.47182354395,0.0035866724287933974,1037501.3661643816
0.004868540559091884,409380.9516199361,0.0036998096178005257,1036030.8364481317
0.00588585211079167,561367.0963951172,0.0036107441747044943,1033833.9669620671
