val_loss,val_mean_absolute_percentage_error,loss,mean_absolute_percentage_error
0.007652596978671013,1987198.2498019282,0.009745768877307335,1739836.7933704993
0.005397553021808579,2200120.443151439,0.005933486347995609,1432008.995395037
0.005198073799314843,2184245.8183350903,0.00542783589001341,1411048.5281498171
0.004372775079405417,1863346.0704525898,0.004840020342359701,1382192.2401437636
0.003920466932670578,1681615.4875460654,0.004407151283539203,1360959.3573937106
0.004066365370867898,1770353.794768004,0.004089029849652784,1282442.2396978098
0.003997709641011445,1326704.5035590865,0.0037398752040532697,1262622.8041944094
0.003421633096211494,1275997.8627771032,0.003506098175196942,1221829.5351666627
0.003004123860100621,1358419.6130628127,0.003302735206502748,1193500.4678145149
0.002805916594077132,1201663.768320435,0.0031581542290275893,1189506.8733865293
0.002672396691886866,1170248.03083348,0.0030533031689519265,1173477.1508757295
0.0026109069916131974,1213520.3115560655,0.0029531207465263733,1145869.7579654937
0.0025706491822023074,1095793.9171483107,0.002911983404914478,1153210.112803808
0.002417177661722718,1106136.7495311764,0.0028254810007042196,1124314.4400820225
0.002412907239230823,1126825.1727556277,0.002813149947246694,1118760.8706419282
0.0024546740565436214,1045130.8157006815,0.0027955807657934813,1120358.1231831673
0.0023972981119767104,1058844.9223375998,0.002762752479637962,1108894.1176552912
0.002417693185264104,1088669.5461275333,0.002786615829780159,1113087.6613973079
0.002569007997889097,1186450.2952559055,0.0027494056753993752,1087171.5096879706
0.002458233569292629,1045803.769630742,0.002741943381233029,1099825.2788057039
0.0025658687796162385,1110850.1697464383,0.0027450459984591207,1110370.0879117267
0.002358012111565563,1060091.0703941581,0.002730465310075915,1078870.5421831228
0.0023684485752063053,966372.0800930193,0.002710392652359982,1081194.3608119295
0.0023756861589205383,1007596.7269672944,0.002723431280219411,1102048.8022218193
0.002367259355398317,1068788.3771359161,0.00270344305155148,1087173.0115471678
0.002367023222502193,977041.335704762,0.002720395125762885,1088848.9920126821
0.0023709576112352464,1045087.2792094708,0.0026881155727924893,1080963.4147054828
0.0024132991973651696,1078695.8419189802,0.0027062529857348966,1082167.4427767782
0.0023708531549903704,1061245.5735224194,0.002691022705129651,1082193.851847218
0.0025248165802872428,899299.4238919383,0.0026942275540835885,1090731.2799082047
0.0025834845489815933,931630.9905614242,0.0026987526074321155,1075152.3208782445
0.002422750964537007,1072155.0313747067,0.002710537997085646,1082086.8951311866
0.0024133138393224547,1090812.8366890368,0.0026847842913569815,1077049.252349012
0.0023573189864608563,996240.886643927,0.002691918117813317,1090279.4166690835
0.002342277301317699,971902.7361249247,0.0026740122055186025,1081744.0414243303
0.0023721782922173596,1059083.0515214824,0.0026846769319690137,1090953.7696911388
0.0023732147985660135,956896.2843323562,0.0026736642359699828,1063964.4404780304
0.00242039520592904,960968.6746459214,0.0026775785996746944,1071271.661463476
0.002334043472308401,1005717.9242693728,0.0026764296332980136,1058609.8009536485
0.0023673221610648475,1052307.6608945401,0.002676466204091368,1064487.9980806282
0.0023747774121272687,1054567.154554437,0.0026710157048136715,1086397.8262966198
0.0023851088078765017,943652.7730441432,0.0026389718368784133,1074718.2969963644
0.002374967745584127,1008162.4236537619,0.0026707520808306445,1065234.055665102
0.0023340492270081314,1017656.3059927004,0.0026567469857049636,1055090.601985878
0.0023321080127053253,1017577.71706393,0.0026676273574850647,1069072.3463476282
0.0023791392075933637,951239.5612043167,0.0026516978447718256,1061825.3077964543
0.0023617800202612813,1025525.6839221456,0.0026387430926089186,1057984.8062641232
0.002396940929256806,1013402.5400814257,0.0026477216248658587,1055389.5013507053
0.002430109579693654,1026350.8439274249,0.00266212213066328,1069216.3467550108
0.0024337885886413693,1052910.1477567642,0.002674663173124553,1060777.9114017936
0.002376547975154504,1043142.6941286977,0.0026476868543302617,1072056.9803122352
0.002349674452876233,973770.4277149502,0.002655552083020469,1058437.9631963891
0.0024378263283397327,1046109.5925196357,0.0026449286946690228,1072050.995206343
0.0024093055186017462,1093445.5544538542,0.00263800015414964,1052390.8702744008
0.0023658559143487834,970196.3035820867,0.00264903775169458,1068318.7815388655
0.002700620274926862,877580.8309357248,0.0026420337458825612,1064988.0606626065
0.002467695510151287,1023321.8469836281,0.0026372625587889587,1039881.1984893873
0.0023938903057078237,1041570.1910635493,0.0026329879075602954,1060573.6583241713
0.0023874027840473456,946612.3944196264,0.0026521711146840488,1057979.3547978927
0.002468594233505428,1110380.3053329105,0.002631603856963745,1064820.184601889
0.0023656447905007092,1037526.0810552898,0.002653904634090253,1065146.540915601
0.0023360513550286914,977370.0034132004,0.0026388293942324367,1059217.727125053
0.002385372644422461,962538.3855143444,0.002641847662582814,1063440.802582346
0.002370319900090126,1052347.7615998702,0.0026366025376616115,1076425.74354276
0.002397257637539431,950205.805354258,0.002631274859746357,1063210.0485903674
0.0023404267194064962,1014585.7629520604,0.0026311392954225282,1046736.8943291074
0.0024172155651662423,963838.6387814842,0.002638703983007784,1054154.8109710473
0.0024653778105624686,1111649.7086940368,0.00262630422038576,1054930.011753356
0.0024492696201475657,970387.6944958012,0.0026297532880387034,1073577.0752881104
0.00240672467776214,963647.5371739521,0.0026401378988591302,1075795.5665228032
0.0023568751997989977,996517.2616133264,0.002615560422180198,1049044.6051149813
0.002378713995435657,1054231.9550705326,0.0026205938198345614,1063301.8919944335
0.0023628498925198746,1023960.63310918,0.0026245682831315034,1072958.4186426664
0.002393307380092669,1040487.3699389377,0.002606205808066101,1040596.1830466838
0.002337525623213304,1004535.2127835494,0.0026273204795230765,1073111.5880845399
0.0023424036143394507,975075.9137346434,0.0026221970816602907,1078631.9331322503
0.002374635486931751,1036877.6094403823,0.002606680872625705,1039756.9081150409
0.002328649413126182,961809.157967011,0.0026174309228670345,1060695.8333683612
0.002360135236663373,1001915.5557739751,0.0026413161627925844,1065391.8057677224
0.0023362872124707127,951726.9043983769,0.0026001821936343806,1065409.8360283063
0.0023765657504688036,969501.7907114072,0.0026312561325324947,1065177.3459573106
0.0023925496836446516,1065856.1607997466,0.0026104438170252075,1038236.6723965808
0.0024166451402123615,1081995.754646094,0.0025914909928498498,1032343.1480380947
0.0023601203352357825,1012174.6361531448,0.0026047601707908045,1064275.0226607798
0.0024548443204785103,940281.5325292832,0.0026013989159725157,1072727.8262881066
0.0024099395135140527,1059633.8209730254,0.0026277641064476175,1062287.4684710018
0.0023816264353296135,970314.0317376702,0.0026166239994611725,1073312.1067405462
0.002406210015747415,1011263.7316485193,0.0026006508864327726,1058707.1754651647
0.0023505531727747663,990916.0715715617,0.002619724323726203,1086697.0200647493
0.002391397605652258,1066342.181703238,0.0025970662051968906,1041098.314453478
0.0023685019853305353,1019560.3727919385,0.0026050428648939335,1079592.692494735
0.0023824378301430006,1035827.0713743737,0.002606423349422683,1052885.629215121
0.0023861494169994607,1007059.6312747733,0.002598980908024024,1061240.4075495636
0.0023965949820806388,963047.4363224959,0.002585263502256698,1050759.4844486618
0.002362224185206337,970406.4298017642,0.002598742317879595,1061804.6682844562
0.00240339391659178,967892.6039096671,0.002606661012059594,1071487.8355415803
0.002376264052303589,919547.6307382693,0.0025595111886869714,1048458.3797880094
0.002338446389555556,985129.4602685401,0.0025965389884245326,1056126.7063339786
0.0024349633609616035,1085668.2197880668,0.0025888711521514208,1048958.955536049
0.0023371864419784267,951564.6963976898,0.002577847996951047,1068271.4221870988
0.002364412296959785,944671.0063552966,0.0025626576892717415,1047282.3923510375
0.002356671500691049,999745.3330971851,0.002586189356116376,1081023.6598944005
0.002347354678590558,962118.7943199908,0.0025938194376382844,1066561.4739005803
0.002390295608092773,954328.6036091527,0.002580131132840123,1063645.1280298417
0.002390540051497775,951786.2458216145,0.0025792011822831917,1053774.9182226488
0.0024768718011097587,1033489.1359378631,0.0025745705804641706,1074537.0308526023
0.0023499426332854365,995437.7969453995,0.0025678384699017167,1053295.9558144268
0.002394939371591404,1032329.4405683391,0.002579734700013805,1089607.801887207
0.002334328811057338,953101.7004158797,0.0025670259260763247,1053049.173123897
0.0023991707339456616,1033112.4871103583,0.002561215949357005,1057287.673898677
0.0023668183240766723,950652.5180742495,0.0025575200286525558,1069747.4722613893
0.0024097631328464306,1011815.9546354957,0.0025697215096688415,1065615.9839848897
0.0023728745272361784,960788.8856150542,0.002559648594785347,1067023.8874619228
0.0024400381142277807,1044536.9026925351,0.0025682645337095104,1065197.496654286
0.0023802388209031226,921961.8674414785,0.0025816732665793186,1063646.9367724871
0.002378391103021954,900524.1712558907,0.0025569835254720535,1066585.034827969
0.002370295112950459,1012563.3460879446,0.0025480701142630304,1051699.8200893982
0.0023900295591229056,976661.0750318065,0.0025632218421852014,1069374.0293443722
0.0023573143378398816,977670.0319097266,0.00256528582670782,1072827.4483099144
0.002399759006940118,942466.3100677639,0.0025537185063473434,1057896.1370529018
0.002409599258434411,970099.760808373,0.0025515981745648096,1071517.2179849502
0.0023586600763164886,1017681.3020854575,0.0025496288160064134,1064367.1435152646
0.0024423353145968858,1004174.678411307,0.0025423746416345237,1061514.0846127095
0.002366161461412327,975488.1770577289,0.0025326416477650764,1061252.7982404092
0.002366555974023839,966767.7280700059,0.002544890782537769,1073008.7203875438
0.002358772348638121,959697.6184907603,0.002524403815314802,1072110.9269568552
0.0024330679053393804,1073101.8536246167,0.002527320727548865,1058539.8418711908
0.0023712515250249025,974030.3609051672,0.0025497231814247297,1093146.6522338132
0.002414053885662583,929569.0548511762,0.0025243449649852085,1069140.7765490133
0.002384580535392194,991846.2568907029,0.0025226486497278134,1051965.6004529186
0.0023769351698509343,934677.3076189269,0.0025305880686963896,1078934.149287433
0.0024142138115439385,1038230.9627798788,0.0025318633749273167,1050976.2364509306
0.002377091755118707,968748.6416472865,0.0025259972112365516,1064322.4168762928
0.0023849701031496925,956809.463816922,0.002528220832976232,1065474.254814012
0.0023643217023965016,937467.189777228,0.0025256985925272645,1061453.0742630702
0.002385027069935162,967517.9393774202,0.002517260961313115,1055600.8789844192
0.0024014927949799008,995040.2550267911,0.002508964824030198,1078008.0491960272
0.002367491954010517,975868.1514093172,0.002509978855567345,1065633.4335547315
0.0024319155332451214,859025.9320699094,0.002492877949724894,1074939.4187028338
0.0023716478336824093,945040.1823869024,0.0025159200749932283,1074059.9056955655
0.0023935234341429423,926508.0847276364,0.002513018235878413,1062860.716990077
0.0023504822180357076,912072.1651228374,0.002514473589316729,1082924.7206496273
0.002377389860392742,961574.1840874281,0.0024892879759399107,1068255.6687968574
0.002385089566048823,942958.8394128376,0.0025145760828247632,1073431.0057643147
0.0023652551236436692,983387.9057901129,0.002516714083704065,1080027.6529487774
0.002364916309769728,949770.4591783856,0.0024990707507401883,1089011.8784582887
0.0023730393878484755,966791.2183415197,0.002512859676751387,1080089.0360939559
0.0023774111723885347,974241.4781010451,0.0025143826933555213,1072852.0181847431
0.0024168620810969743,872945.1665161119,0.002481758731350033,1083118.9331233078
0.002361623462698757,961388.3375601671,0.002478016050902745,1080742.704639591
0.0024397211326222263,936510.5419581389,0.0024868594995329537,1071052.908571917
0.002461574994585982,958502.0456875337,0.0024931359656873236,1067258.9335866095
0.002405925743916931,1041432.0650373192,0.002461270298808813,1048866.3173170784
0.002429596321056309,975799.9921533663,0.002502008418900421,1091776.4218953254
0.0023731030241396596,955293.6204070281,0.002488131362787751,1089280.6447472998
0.002393535037314012,1025049.2168560574,0.0024812892865928183,1080558.8421119193
0.0024671764656458077,1075446.39986481,0.0024769038027040212,1057498.7886324595
0.0024278597342536636,1019803.8251056758,0.002480512992086181,1079180.2526236882
0.0024134780136970653,940493.0666296695,0.002483207886107266,1083655.3028044845
0.0024630254767494153,1028762.40527543,0.0024831163903406587,1076266.0961269736
0.0023596934943291565,981625.512637804,0.0024753444114453105,1079617.9315967555
0.0024915537386663786,971012.2874953861,0.0024489526908440763,1074682.978485784
0.0023892679040211527,973953.016840291,0.0024640833906806915,1091010.723679155
0.002366091484615251,950412.7670243544,0.002452660410563989,1061265.434001844
0.0023855401564802916,934793.1998594467,0.002460755745330489,1068973.0232861622
0.0023839994854756227,936656.1469400633,0.002460802100284631,1095711.4336124796
0.0023642003672619434,936216.4112309646,0.002450062614719731,1071387.4153107242
0.0024709040706644785,945518.9233995979,0.0024486702460660994,1088771.0918711761
0.002374872168604907,916613.1530394696,0.0024590906725231424,1074231.6025181783
0.0023649777392313327,931418.3803422129,0.00245698440943407,1078612.751348443
0.002372907289757779,998570.9783395248,0.0024495084681379867,1066336.7898521498
0.0023610593279018077,980530.8786348522,0.002449824629710561,1070571.2952957777
0.002401489129096048,930687.5364302105,0.0024425904297954346,1088864.3220526932
0.002410684488724397,985967.8106986532,0.002455433367650552,1085291.8507173336
0.0023862890565120006,973494.7433101144,0.0024451824886926325,1080026.9267856681
0.002386958139321982,976168.517726082,0.0024497982571799175,1075616.794472274
0.0023679304686833164,964708.7532927755,0.002453222997733448,1086965.6085060432
0.0024309825041337746,984880.8644591119,0.002455517607460539,1093718.2429456592
0.002383812692696207,979474.4786232178,0.0024256508280130393,1079834.8879377912
0.002406130963083979,1007159.3223748938,0.0024367366585858075,1094618.0737676078
0.002387425016976245,956578.7119177899,0.002439277596120913,1081997.7980649576
0.002406655527860165,989672.3777317749,0.002424539213843015,1093523.9597853548
0.0023772578451513936,1001552.3890867822,0.0024511589167684495,1081262.052491161
0.0023846913414668435,1044278.8131762729,0.0024322452473577606,1077719.613486137
0.002365492639671031,947694.7117609377,0.002428473221721599,1082166.0661392175
0.0023712979409059413,952154.3953848103,0.002430477920942098,1096043.3098734294
0.0024284329944667437,1073843.9795069399,0.002407579467777746,1068325.888618723
0.0024208025450048886,928644.9846894987,0.00243017723312579,1103004.8822121788
0.0024054006082527934,1034959.994171448,0.002404704577098769,1063835.2722903718
0.002418745764652672,988401.2150988306,0.002394840407174036,1071878.7187612585
0.0023856723459450275,1004367.85575346,0.002395833905180355,1085515.9668706998
0.002417315970317757,1060578.0856564955,0.0023895540152373443,1079688.57745654
0.0024507171937927295,1041728.9091666699,0.002382108864924276,1068469.9459041632
